Counter	Image	Merger	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
9	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_320.fits	1	3.13	0	2	7.734401665933845	11.893782709475442	0.5672464008286751	-0.8422907391788496	3.655608552421199	0.1331377454659548	0.009943947097657505	1.6578	0.3086023644354395
10	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_340.fits	1	3.32	0	1	0	0	0.5671629236603579	-1.2392788035686437	3.35585856102234	0.07753665212701241	-0.046584707123517394	1.9257	0.6307210021400552
11	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_400.fits	1	3.91	0	1	0	0	0.5823967571468093	-2.0362874032635907	3.406845661475724	0.004917488065454459	-0.06152617703038248	1.8041	0.29756637069298464
12	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_500.fits	1	4.88	0	1	0	0	0.5660070899188441	-2.01582984366036	3.273595875391045	-0.10548787158249022	-0.06823088769638141	1.7057	0.3192857843351322
13	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	1	1	0	0	0.5947720102127194	-1.721095061297639	3.387774462033335	-0.006139520067550772	0.0300517863749083	0.6515	0.0993288701048304
14	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	1	1	0	0	0.6083306476678849	-1.8739931538202792	3.7101212065822353	0.027394043130137734	0.09806354377347788	0.7086	0.31073916348469355
15	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_090.fits	1	0.88	1	1	0	0	0.5276260712901635	-1.6176478110501111	3.1820982179464394	-0.0006910382272958711	0.024691513638577665	0.6959	0.32198270742198215
16	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	1	1	0	0	0.5927075819354461	-1.8128858268721615	3.2515183879371707	-0.024166532385949575	0.020791008648644867	0.8252	0.1628477082730024
17	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_150.fits	1	1.47	1	1	0	0	0.5227305117613108	-1.728905731702455	3.2252223557945143	-0.039131552214707495	0.019895110372779426	0.8	0.11301151626783826
18	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_180.fits	1	1.76	1	1	0	0	0.5319169618590217	-1.837068869870219	3.2712632898784904	-0.05184066093774576	0.013481008747317058	0.8405	0.09296853372164882
19	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_210.fits	1	2.05	1	1	0	0	0.5260979202302167	-1.794087839762337	3.237970057681303	-0.043576192902089785	0.013393795273979624	0.8667	0.13575025102135377
20	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_240.fits	1	2.35	1	1	0	0	0.516690720210363	-1.805800941309689	3.235221288007306	-0.028981995508061985	0.0031092101434182957	0.8326	0.1326455906509117
21	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	1	1	0	0	0.5826997630781863	-1.8319925938278188	3.169282583905738	0.0899972246221881	-0.0015491497307570186	1.2819	0.2997325216572307
22	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_320.fits	1	3.13	1	2	7.844884855893199	9.025681417149253	0.5502285946124496	-0.8381313349358547	3.884518169399283	0.06824055484118777	0.03298333603920062	1.2854	0.34919436208572296
23	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_340.fits	1	3.32	1	1	0	0	0.5564188645328381	-1.4185593469745206	3.4886613499448504	0.1025865894610247	0.02327374873469482	1.3494	0.20065184274349723
24	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_360.fits	1	3.52	1	1	0	0	0.5698150380938498	-1.9517861805496886	3.273742686588725	0.03868799731573767	0.0084721203958197	1.2667	0.26064946537928146
25	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_380.fits	1	3.72	1	1	0	0	0.5459414216237487	-1.9393073484765155	3.3826553947385394	0.04481110403674281	-0.0016983061014538496	1.4185	0.306941630918116
26	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_400.fits	1	3.91	1	1	0	0	0.5535242071359767	-1.9168479849247666	3.369430794404053	0.006727757670067912	0.003882919632161224	1.3594	0.2239848469192708
27	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_420.fits	1	4.11	1	1	0	0	0.5648625068195113	-1.9268284874929713	3.21686301514935	-0.0352400125083159	0.0056600685823209144	1.3267	0.10451165959709197
28	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_440.fits	1	4.29	1	1	0	0	0.5726618392214149	-1.9573069271384318	3.3900278122407883	-0.016719274739323244	0.004659007170208704	1.3454	0.2117924448798523
29	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_460.fits	1	4.49	1	1	0	0	0.5524816945392206	-1.9536948118931339	3.3230849131537585	-0.032304500854257893	0.0038099318557232044	1.3357	0.10835972547430356
30	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_480.fits	1	4.68	1	1	0	0	0.5653338363291103	-1.946163634096603	3.2810051888809637	-0.01734486513098828	0.003036394165354018	1.3549	0.10583583998823269
31	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_500.fits	1	4.88	1	1	0	0	0.5546273382347499	-1.9399657455628252	3.2913077237381168	-0.036127215666871035	-0.004063472276325972	1.3262	0.1520992925254169
32	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	2	1	0	0	0.5810658077143794	-1.7121390871493465	3.373104365824655	-0.014857214388205966	0.03305157161135858	0.6883	0.16828459090542736
33	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	2	1	0	0	0.605769250283667	-1.3223878055400535	2.271547541686978	0.13397279834045936	0.017215324502740832	0.5902	0.5543934280094157
